Date;Age;Sex;Deaths
2019-03-12;40-49;Female;0
2019-03-12;40-49;Male;1
2019-03-12;50-59;Female;5
2019-03-12;50-59;Male;5
2019-03-12;60-69;Female;5
2019-03-12;60-69;Male;10
2019-03-12;70-79;Female;17
2019-03-12;70-79;Male;20
2019-03-12;80-89;Female;25
2019-03-12;80-89;Male;23
2019-03-12;90+;Female;21
2019-03-12;90+;Male;8
2019-03-13;0-9;Female;0
2019-03-13;0-9;Male;0
2019-03-13;10-19;Female;0
2019-03-13;10-19;Male;0
2019-03-13;20-29;Female;0
2019-03-13;20-29;Male;1
2019-03-13;30-39;Female;1
2019-03-13;30-39;Male;1
2019-03-13;40-49;Female;1
2019-03-13;40-49;Male;1
2019-03-13;50-59;Female;4
2019-03-13;50-59;Male;8
2019-03-13;60-69;Female;3
2019-03-13;60-69;Male;11
2019-03-13;70-79;Female;16
2019-03-13;70-79;Male;27
2019-03-13;80-89;Female;24
2019-03-13;80-89;Male;22
2019-03-13;90+;Female;20
2019-03-13;90+;Male;11
2019-03-14;0-9;Female;1
2019-03-14;0-9;Male;2
2019-03-14;10-19;Female;0
2019-03-14;10-19;Male;0
2019-03-14;20-29;Female;0
2019-03-14;20-29;Male;1
2019-03-14;30-39;Female;0
2019-03-14;30-39;Male;0
2019-03-14;40-49;Female;1
2019-03-14;40-49;Male;2
2019-03-14;50-59;Female;5
2019-03-14;50-59;Male;1
2019-03-14;60-69;Female;4
2019-03-14;60-69;Male;12
2019-03-14;70-79;Female;23
2019-03-14;70-79;Male;24
2019-03-14;80-89;Female;26
2019-03-14;80-89;Male;22
2019-03-14;90+;Female;21
2019-03-14;90+;Male;8
2019-03-15;0-9;Female;1
2019-03-15;0-9;Male;0
2019-03-15;10-19;Female;0
2019-03-15;10-19;Male;0
2019-03-15;20-29;Female;1
2019-03-15;20-29;Male;0
2019-03-15;30-39;Female;0
2019-03-15;30-39;Male;0
2019-03-15;40-49;Female;1
2019-03-15;40-49;Male;2
2019-03-15;50-59;Female;6
2019-03-15;50-59;Male;2
2019-03-15;60-69;Female;10
2019-03-15;60-69;Male;12
2019-03-15;70-79;Female;25
2019-03-15;70-79;Male;23
2019-03-15;80-89;Female;26
2019-03-15;80-89;Male;23
2019-03-15;90+;Female;24
2019-03-15;90+;Male;10
2019-03-16;0-9;Female;0
2019-03-16;0-9;Male;0
2019-03-16;10-19;Female;1
2019-03-16;10-19;Male;0
2019-03-16;20-29;Female;0
2019-03-16;20-29;Male;0
2019-03-16;30-39;Female;0
2019-03-16;30-39;Male;0
2019-03-16;40-49;Female;2
2019-03-16;40-49;Male;3
2019-03-16;50-59;Female;2
2019-03-16;50-59;Male;4
2019-03-16;60-69;Female;8
2019-03-16;60-69;Male;14
2019-03-16;70-79;Female;13
2019-03-16;70-79;Male;22
2019-03-16;80-89;Female;27
2019-03-16;80-89;Male;27
2019-03-16;90+;Female;23
2019-03-16;90+;Male;9
2019-03-17;0-9;Female;0
2019-03-17;0-9;Male;1
2019-03-17;10-19;Female;0
2019-03-17;10-19;Male;1
2019-03-17;20-29;Female;0
2019-03-17;20-29;Male;1
2019-03-17;30-39;Female;0
2019-03-17;30-39;Male;0
2019-03-17;40-49;Female;3
2019-03-17;40-49;Male;0
2019-03-17;50-59;Female;4
2019-03-17;50-59;Male;5
2019-03-17;60-69;Female;5
2019-03-17;60-69;Male;10
2019-03-17;70-79;Female;13
2019-03-17;70-79;Male;28
2019-03-17;80-89;Female;25
2019-03-17;80-89;Male;24
2019-03-17;90+;Female;22
2019-03-17;90+;Male;14
2019-03-18;0-9;Female;0
2019-03-18;0-9;Male;0
2019-03-18;10-19;Female;0
2019-03-18;10-19;Male;0
2019-03-18;20-29;Female;1
2019-03-18;20-29;Male;0
2019-03-18;30-39;Female;0
2019-03-18;30-39;Male;1
2019-03-18;40-49;Female;0
2019-03-18;40-49;Male;2
2019-03-18;50-59;Female;6
2019-03-18;50-59;Male;3
2019-03-18;60-69;Female;7
2019-03-18;60-69;Male;18
2019-03-18;70-79;Female;10
2019-03-18;70-79;Male;20
2019-03-18;80-89;Female;22
2019-03-18;80-89;Male;30
2019-03-18;90+;Female;18
2019-03-18;90+;Male;8
2019-03-19;0-9;Female;0
2019-03-19;0-9;Male;1
2019-03-19;10-19;Female;0
2019-03-19;10-19;Male;1
2019-03-19;20-29;Female;1
2019-03-19;20-29;Male;0
2019-03-19;30-39;Female;0
2019-03-19;30-39;Male;0
2019-03-19;40-49;Female;2
2019-03-19;40-49;Male;3
2019-03-19;50-59;Female;2
2019-03-19;50-59;Male;3
2019-03-19;60-69;Female;16
2019-03-19;60-69;Male;13
2019-03-19;70-79;Female;14
2019-03-19;70-79;Male;29
2019-03-19;80-89;Female;30
2019-03-19;80-89;Male;26
2019-03-19;90+;Female;17
2019-03-19;90+;Male;7
2019-03-20;0-9;Female;0
2019-03-20;0-9;Male;0
2019-03-20;10-19;Female;0
2019-03-20;10-19;Male;1
2019-03-20;20-29;Female;0
2019-03-20;20-29;Male;0
2019-03-20;30-39;Female;1
2019-03-20;30-39;Male;1
2019-03-20;40-49;Female;0
2019-03-20;40-49;Male;2
2019-03-20;50-59;Female;2
2019-03-20;50-59;Male;3
2019-03-20;60-69;Female;6
2019-03-20;60-69;Male;12
2019-03-20;70-79;Female;14
2019-03-20;70-79;Male;16
2019-03-20;80-89;Female;25
2019-03-20;80-89;Male;21
2019-03-20;90+;Female;24
2019-03-20;90+;Male;13
2019-03-21;0-9;Female;0
2019-03-21;0-9;Male;0
2019-03-21;10-19;Female;0
2019-03-21;10-19;Male;0
2019-03-21;20-29;Female;0
2019-03-21;20-29;Male;0
2019-03-21;30-39;Female;0
2019-03-21;30-39;Male;0
2019-03-21;40-49;Female;0
2019-03-21;40-49;Male;1
2019-03-21;50-59;Female;4
2019-03-21;50-59;Male;10
2019-03-21;60-69;Female;4
2019-03-21;60-69;Male;10
2019-03-21;70-79;Female;10
2019-03-21;70-79;Male;26
2019-03-21;80-89;Female;20
2019-03-21;80-89;Male;22
2019-03-21;90+;Female;20
2019-03-21;90+;Male;8
2019-03-22;0-9;Female;0
2019-03-22;0-9;Male;0
2019-03-22;10-19;Female;0
2019-03-22;10-19;Male;0
2019-03-22;20-29;Female;0
2019-03-22;20-29;Male;1
2019-03-22;30-39;Female;0
2019-03-22;30-39;Male;0
2019-03-22;40-49;Female;0
2019-03-22;40-49;Male;5
2019-03-22;50-59;Female;5
2019-03-22;50-59;Male;9
2019-03-22;60-69;Female;11
2019-03-22;60-69;Male;12
2019-03-22;70-79;Female;12
2019-03-22;70-79;Male;19
2019-03-22;80-89;Female;24
2019-03-22;80-89;Male;27
2019-03-22;90+;Female;20
2019-03-22;90+;Male;10
2019-03-23;0-9;Female;0
2019-03-23;0-9;Male;1
2019-03-23;10-19;Female;0
2019-03-23;10-19;Male;0
2019-03-23;20-29;Female;1
2019-03-23;20-29;Male;1
2019-03-23;30-39;Female;0
2019-03-23;30-39;Male;0
2019-03-23;40-49;Female;1
2019-03-23;40-49;Male;3
2019-03-23;50-59;Female;2
2019-03-23;50-59;Male;2
2019-03-23;60-69;Female;10
2019-03-23;60-69;Male;9
2019-03-23;70-79;Female;20
2019-03-23;70-79;Male;33
2019-03-23;80-89;Female;18
2019-03-23;80-89;Male;20
2019-03-23;90+;Female;22
2019-03-23;90+;Male;13
2019-03-24;0-9;Female;0
2019-03-24;0-9;Male;0
2019-03-24;10-19;Female;0
2019-03-24;10-19;Male;0
2019-03-24;20-29;Female;1
2019-03-24;20-29;Male;0
2019-03-24;30-39;Female;1
2019-03-24;30-39;Male;0
2019-03-24;40-49;Female;0
2019-03-24;40-49;Male;2
2019-03-24;50-59;Female;2
2019-03-24;50-59;Male;6
2019-03-24;60-69;Female;4
2019-03-24;60-69;Male;11
2019-03-24;70-79;Female;13
2019-03-24;70-79;Male;24
2019-03-24;80-89;Female;22
2019-03-24;80-89;Male;22
2019-03-24;90+;Female;24
2019-03-24;90+;Male;9
2019-03-25;0-9;Female;0
2019-03-25;0-9;Male;0
2019-03-25;10-19;Female;0
2019-03-25;10-19;Male;0
2019-03-25;20-29;Female;0
2019-03-25;20-29;Male;0
2019-03-25;30-39;Female;0
2019-03-25;30-39;Male;0
2019-03-25;40-49;Female;1
2019-03-25;40-49;Male;1
2019-03-25;50-59;Female;8
2019-03-25;50-59;Male;3
2019-03-25;60-69;Female;6
2019-03-25;60-69;Male;14
2019-03-25;70-79;Female;13
2019-03-25;70-79;Male;28
2019-03-25;80-89;Female;23
2019-03-25;80-89;Male;14
2019-03-25;90+;Female;19
2019-03-25;90+;Male;13
2019-03-26;0-9;Female;0
2019-03-26;0-9;Male;1
2019-03-26;10-19;Female;0
2019-03-26;10-19;Male;0
2019-03-26;20-29;Female;0
2019-03-26;20-29;Male;1
2019-03-26;30-39;Female;0
2019-03-26;30-39;Male;0
2019-03-26;40-49;Female;0
2019-03-26;40-49;Male;4
2019-03-26;50-59;Female;8
2019-03-26;50-59;Male;8
2019-03-26;60-69;Female;11
2019-03-26;60-69;Male;17
2019-03-26;70-79;Female;21
2019-03-26;70-79;Male;17
2019-03-26;80-89;Female;21
2019-03-26;80-89;Male;25
2019-03-26;90+;Female;22
2019-03-26;90+;Male;10
2019-03-27;0-9;Female;2
2019-03-27;0-9;Male;1
2019-03-27;10-19;Female;0
2019-03-27;10-19;Male;0
2019-03-27;20-29;Female;0
2019-03-27;20-29;Male;0
2019-03-27;30-39;Female;0
2019-03-27;30-39;Male;0
2019-03-27;40-49;Female;0
2019-03-27;40-49;Male;1
2019-03-27;50-59;Female;2
2019-03-27;50-59;Male;5
2019-03-27;60-69;Female;4
2019-03-27;60-69;Male;10
2019-03-27;70-79;Female;16
2019-03-27;70-79;Male;30
2019-03-27;80-89;Female;21
2019-03-27;80-89;Male;26
2019-03-27;90+;Female;11
2019-03-27;90+;Male;4
2019-03-28;0-9;Female;3
2019-03-28;0-9;Male;0
2019-03-28;10-19;Female;0
2019-03-28;10-19;Male;0
2019-03-28;20-29;Female;0
2019-03-28;20-29;Male;0
2019-03-28;30-39;Female;0
2019-03-28;30-39;Male;2
2019-03-28;40-49;Female;3
2019-03-28;40-49;Male;1
2019-03-28;50-59;Female;3
2019-03-28;50-59;Male;5
2019-03-28;60-69;Female;6
2019-03-28;60-69;Male;12
2019-03-28;70-79;Female;21
2019-03-28;70-79;Male;21
2019-03-28;80-89;Female;23
2019-03-28;80-89;Male;25
2019-03-28;90+;Female;15
2019-03-28;90+;Male;10
2019-03-29;0-9;Female;0
2019-03-29;0-9;Male;0
2019-03-29;10-19;Female;0
2019-03-29;10-19;Male;0
2019-03-29;20-29;Female;0
2019-03-29;20-29;Male;0
2019-03-29;30-39;Female;0
2019-03-29;30-39;Male;0
2019-03-29;40-49;Female;2
2019-03-29;40-49;Male;1
2019-03-29;50-59;Female;3
2019-03-29;50-59;Male;5
2019-03-29;60-69;Female;6
2019-03-29;60-69;Male;12
2019-03-29;70-79;Female;16
2019-03-29;70-79;Male;19
2019-03-29;80-89;Female;36
2019-03-29;80-89;Male;25
2019-03-29;90+;Female;23
2019-03-29;90+;Male;4
2019-03-30;0-9;Female;0
2019-03-30;0-9;Male;0
2019-03-30;10-19;Female;0
2019-03-30;10-19;Male;0
2019-03-30;20-29;Female;0
2019-03-30;20-29;Male;1
2019-03-30;30-39;Female;0
2019-03-30;30-39;Male;0
2019-03-30;40-49;Female;1
2019-03-30;40-49;Male;3
2019-03-30;50-59;Female;3
2019-03-30;50-59;Male;8
2019-03-30;60-69;Female;9
2019-03-30;60-69;Male;10
2019-03-30;70-79;Female;20
2019-03-30;70-79;Male;19
2019-03-30;80-89;Female;17
2019-03-30;80-89;Male;20
2019-03-30;90+;Female;26
2019-03-30;90+;Male;9
2019-03-31;0-9;Female;0
2019-03-31;0-9;Male;0
2019-03-31;10-19;Female;0
2019-03-31;10-19;Male;0
2019-03-31;20-29;Female;0
2019-03-31;20-29;Male;0
2019-03-31;30-39;Female;0
2019-03-31;30-39;Male;1
2019-03-31;40-49;Female;0
2019-03-31;40-49;Male;3
2019-03-31;50-59;Female;2
2019-03-31;50-59;Male;9
2019-03-31;60-69;Female;12
2019-03-31;60-69;Male;5
2019-03-31;70-79;Female;13
2019-03-31;70-79;Male;18
2019-03-31;80-89;Female;18
2019-03-31;80-89;Male;25
2019-03-31;90+;Female;13
2019-03-31;90+;Male;13
2019-04-01;0-9;Female;0
2019-04-01;0-9;Male;0
2019-04-01;10-19;Female;0
2019-04-01;10-19;Male;0
2019-04-01;20-29;Female;0
2019-04-01;20-29;Male;1
2019-04-01;30-39;Female;0
2019-04-01;30-39;Male;1
2019-04-01;40-49;Female;1
2019-04-01;40-49;Male;2
2019-04-01;50-59;Female;5
2019-04-01;50-59;Male;3
2019-04-01;60-69;Female;6
2019-04-01;60-69;Male;10
2019-04-01;70-79;Female;19
2019-04-01;70-79;Male;22
2019-04-01;80-89;Female;22
2019-04-01;80-89;Male;13
2019-04-01;90+;Female;22
2019-04-01;90+;Male;9
2019-04-02;0-9;Female;0
2019-04-02;0-9;Male;0
2019-04-02;10-19;Female;0
2019-04-02;10-19;Male;0
2019-04-02;20-29;Female;1
2019-04-02;20-29;Male;0
2019-04-02;30-39;Female;0
2019-04-02;30-39;Male;0
2019-04-02;40-49;Female;1
2019-04-02;40-49;Male;5
2019-04-02;50-59;Female;2
2019-04-02;50-59;Male;7
2019-04-02;60-69;Female;7
2019-04-02;60-69;Male;8
2019-04-02;70-79;Female;19
2019-04-02;70-79;Male;19
2019-04-02;80-89;Female;25
2019-04-02;80-89;Male;31
2019-04-02;90+;Female;21
2019-04-02;90+;Male;6
2019-04-03;0-9;Female;0
2019-04-03;0-9;Male;0
2019-04-03;10-19;Female;0
2019-04-03;10-19;Male;0
2019-04-03;20-29;Female;1
2019-04-03;20-29;Male;0
2019-04-03;30-39;Female;0
2019-04-03;30-39;Male;0
2019-04-03;40-49;Female;0
2019-04-03;40-49;Male;0
2019-04-03;50-59;Female;3
2019-04-03;50-59;Male;3
2019-04-03;60-69;Female;7
2019-04-03;60-69;Male;12
2019-04-03;70-79;Female;22
2019-04-03;70-79;Male;23
2019-04-03;80-89;Female;27
2019-04-03;80-89;Male;20
2019-04-03;90+;Female;20
2019-04-03;90+;Male;12
2019-04-04;0-9;Female;0
2019-04-04;0-9;Male;0
2019-04-04;10-19;Female;0
2019-04-04;10-19;Male;0
2019-04-04;20-29;Female;0
2019-04-04;20-29;Male;1
2019-04-04;30-39;Female;0
2019-04-04;30-39;Male;0
2019-04-04;40-49;Female;0
2019-04-04;40-49;Male;0
2019-04-04;50-59;Female;3
2019-04-04;50-59;Male;5
2019-04-04;60-69;Female;12
2019-04-04;60-69;Male;10
2019-04-04;70-79;Female;14
2019-04-04;70-79;Male;29
2019-04-04;80-89;Female;33
2019-04-04;80-89;Male;24
2019-04-04;90+;Female;19
2019-04-04;90+;Male;6
2019-04-05;0-9;Female;0
2019-04-05;0-9;Male;0
2019-04-05;10-19;Female;0
2019-04-05;10-19;Male;0
2019-04-05;20-29;Female;1
2019-04-05;20-29;Male;1
2019-04-05;30-39;Female;0
2019-04-05;30-39;Male;0
2019-04-05;40-49;Female;0
2019-04-05;40-49;Male;1
2019-04-05;50-59;Female;5
2019-04-05;50-59;Male;5
2019-04-05;60-69;Female;15
2019-04-05;60-69;Male;22
2019-04-05;70-79;Female;15
2019-04-05;70-79;Male;19
2019-04-05;80-89;Female;31
2019-04-05;80-89;Male;17
2019-04-05;90+;Female;23
2019-04-05;90+;Male;11
2019-04-06;0-9;Female;0
2019-04-06;0-9;Male;0
2019-04-06;10-19;Female;0
2019-04-06;10-19;Male;0
2019-04-06;20-29;Female;0
2019-04-06;20-29;Male;2
2019-04-06;30-39;Female;0
2019-04-06;30-39;Male;1
2019-04-06;40-49;Female;1
2019-04-06;40-49;Male;3
2019-04-06;50-59;Female;3
2019-04-06;50-59;Male;3
2019-04-06;60-69;Female;13
2019-04-06;60-69;Male;8
2019-04-06;70-79;Female;15
2019-04-06;70-79;Male;24
2019-04-06;80-89;Female;32
2019-04-06;80-89;Male;28
2019-04-06;90+;Female;21
2019-04-06;90+;Male;11
2019-04-07;0-9;Female;0
2019-04-07;0-9;Male;0
2019-04-07;10-19;Female;1
2019-04-07;10-19;Male;0
2019-04-07;20-29;Female;0
2019-04-07;20-29;Male;0
2019-04-07;30-39;Female;2
2019-04-07;30-39;Male;1
2019-04-07;40-49;Female;0
2019-04-07;40-49;Male;0
2019-04-07;50-59;Female;4
2019-04-07;50-59;Male;3
2019-04-07;60-69;Female;6
2019-04-07;60-69;Male;18
2019-04-07;70-79;Female;16
2019-04-07;70-79;Male;21
2019-04-07;80-89;Female;32
2019-04-07;80-89;Male;26
2019-04-07;90+;Female;21
2019-04-07;90+;Male;9
2019-04-08;0-9;Female;0
2019-04-08;0-9;Male;0
2019-04-08;10-19;Female;1
2019-04-08;10-19;Male;0
2019-04-08;20-29;Female;3
2019-04-08;20-29;Male;1
2019-04-08;30-39;Female;0
2019-04-08;30-39;Male;1
2019-04-08;40-49;Female;2
2019-04-08;40-49;Male;0
2019-04-08;50-59;Female;2
2019-04-08;50-59;Male;6
2019-04-08;60-69;Female;15
2019-04-08;60-69;Male;11
2019-04-08;70-79;Female;11
2019-04-08;70-79;Male;18
2019-04-08;80-89;Female;30
2019-04-08;80-89;Male;17
2019-04-08;90+;Female;14
2019-04-08;90+;Male;7
2019-04-09;0-9;Female;0
2019-04-09;0-9;Male;0
2019-04-09;10-19;Female;0
2019-04-09;10-19;Male;0
2019-04-09;20-29;Female;1
2019-04-09;20-29;Male;2
2019-04-09;30-39;Female;1
2019-04-09;30-39;Male;1
2019-04-09;40-49;Female;0
2019-04-09;40-49;Male;1
2019-04-09;50-59;Female;5
2019-04-09;50-59;Male;8
2019-04-09;60-69;Female;5
2019-04-09;60-69;Male;9
2019-04-09;70-79;Female;17
2019-04-09;70-79;Male;23
2019-04-09;80-89;Female;22
2019-04-09;80-89;Male;20
2019-04-09;90+;Female;23
2019-04-09;90+;Male;11
2019-04-10;0-9;Female;0
2019-04-10;0-9;Male;0
2019-04-10;10-19;Female;0
2019-04-10;10-19;Male;1
2019-04-10;20-29;Female;0
2019-04-10;20-29;Male;0
2019-04-10;30-39;Female;0
2019-04-10;30-39;Male;0
2019-04-10;40-49;Female;0
2019-04-10;40-49;Male;2
2019-04-10;50-59;Female;2
2019-04-10;50-59;Male;4
2019-04-10;60-69;Female;8
2019-04-10;60-69;Male;13
2019-04-10;70-79;Female;18
2019-04-10;70-79;Male;25
2019-04-10;80-89;Female;20
2019-04-10;80-89;Male;23
2019-04-10;90+;Female;21
2019-04-10;90+;Male;8
2019-04-11;0-9;Female;1
2019-04-11;0-9;Male;0
2019-04-11;10-19;Female;0
2019-04-11;10-19;Male;1
2019-04-11;20-29;Female;1
2019-04-11;20-29;Male;1
2019-04-11;30-39;Female;2
2019-04-11;30-39;Male;4
2019-04-11;40-49;Female;0
2019-04-11;40-49;Male;3
2019-04-11;50-59;Female;1
2019-04-11;50-59;Male;6
2019-04-11;60-69;Female;11
2019-04-11;60-69;Male;9
2019-04-11;70-79;Female;23
2019-04-11;70-79;Male;25
2019-04-11;80-89;Female;17
2019-04-11;80-89;Male;17
2019-04-11;90+;Female;19
2019-04-11;90+;Male;12
2019-04-12;0-9;Female;1
2019-04-12;0-9;Male;0
2019-04-12;10-19;Female;1
2019-04-12;10-19;Male;0
2019-04-12;20-29;Female;0
2019-04-12;20-29;Male;0
2019-04-12;30-39;Female;1
2019-04-12;30-39;Male;0
2019-04-12;40-49;Female;1
2019-04-12;40-49;Male;0
2019-04-12;50-59;Female;0
2019-04-12;50-59;Male;2
2019-04-12;60-69;Female;7
2019-04-12;60-69;Male;12
2019-04-12;70-79;Female;13
2019-04-12;70-79;Male;19
2019-04-12;80-89;Female;26
2019-04-12;80-89;Male;25
2019-04-12;90+;Female;23
2019-04-12;90+;Male;5
2019-04-13;0-9;Female;0
2019-04-13;0-9;Male;0
2019-04-13;10-19;Female;0
2019-04-13;10-19;Male;2
2019-04-13;20-29;Female;0
2019-04-13;20-29;Male;0
2019-04-13;30-39;Female;1
2019-04-13;30-39;Male;1
2019-04-13;40-49;Female;0
2019-04-13;40-49;Male;1
2019-04-13;50-59;Female;2
2019-04-13;50-59;Male;6
2019-04-13;60-69;Female;13
2019-04-13;60-69;Male;8
2019-04-13;70-79;Female;20
2019-04-13;70-79;Male;29
2019-04-13;80-89;Female;21
2019-04-13;80-89;Male;17
2019-04-13;90+;Female;14
2019-04-13;90+;Male;6
2019-04-14;0-9;Female;0
2019-04-14;0-9;Male;0
2019-04-14;10-19;Female;0
2019-04-14;10-19;Male;0
2019-04-14;20-29;Female;0
2019-04-14;20-29;Male;0
2019-04-14;30-39;Female;0
2019-04-14;30-39;Male;0
2019-04-14;40-49;Female;0
2019-04-14;40-49;Male;2
2019-04-14;50-59;Female;5
2019-04-14;50-59;Male;5
2019-04-14;60-69;Female;8
2019-04-14;60-69;Male;12
2019-04-14;70-79;Female;19
2019-04-14;70-79;Male;34
2019-04-14;80-89;Female;24
2019-04-14;80-89;Male;21
2019-04-14;90+;Female;17
2019-04-14;90+;Male;8
2019-04-15;0-9;Female;0
2019-04-15;0-9;Male;0
2019-04-15;10-19;Female;1
2019-04-15;10-19;Male;1
2019-04-15;20-29;Female;0
2019-04-15;20-29;Male;0
2019-04-15;30-39;Female;0
2019-04-15;30-39;Male;0
2019-04-15;40-49;Female;1
2019-04-15;40-49;Male;4
2019-04-15;50-59;Female;5
2019-04-15;50-59;Male;9
2019-04-15;60-69;Female;8
2019-04-15;60-69;Male;7
2019-04-15;70-79;Female;25
2019-04-15;70-79;Male;21
2019-04-15;80-89;Female;31
2019-04-15;80-89;Male;26
2019-04-15;90+;Female;21
2019-04-15;90+;Male;7
2019-04-16;0-9;Female;0
2019-04-16;0-9;Male;1
2019-04-16;10-19;Female;0
2019-04-16;10-19;Male;0
2019-04-16;20-29;Female;0
2019-04-16;20-29;Male;2
2019-04-16;30-39;Female;0
2019-04-16;30-39;Male;1
2019-04-16;40-49;Female;1
2019-04-16;40-49;Male;1
2019-04-16;50-59;Female;6
2019-04-16;50-59;Male;5
2019-04-16;60-69;Female;9
2019-04-16;60-69;Male;12
2019-04-16;70-79;Female;22
2019-04-16;70-79;Male;21
2019-04-16;80-89;Female;21
2019-04-16;80-89;Male;17
2019-04-16;90+;Female;17
2019-04-16;90+;Male;6
2019-04-17;0-9;Female;0
2019-04-17;0-9;Male;0
2019-04-17;10-19;Female;1
2019-04-17;10-19;Male;0
2019-04-17;20-29;Female;0
2019-04-17;20-29;Male;0
2019-04-17;30-39;Female;0
2019-04-17;30-39;Male;0
2019-04-17;40-49;Female;1
2019-04-17;40-49;Male;0
2019-04-17;50-59;Female;3
2019-04-17;50-59;Male;5
2019-04-17;60-69;Female;4
2019-04-17;60-69;Male;10
2019-04-17;70-79;Female;18
2019-04-17;70-79;Male;24
2019-04-17;80-89;Female;24
2019-04-17;80-89;Male;25
2019-04-17;90+;Female;19
2019-04-17;90+;Male;9
2019-04-18;0-9;Female;0
2019-04-18;0-9;Male;0
2019-04-18;10-19;Female;0
2019-04-18;10-19;Male;0
2019-04-18;20-29;Female;1
2019-04-18;20-29;Male;0
2019-04-18;30-39;Female;1
2019-04-18;30-39;Male;0
2019-04-18;40-49;Female;1
2019-04-18;40-49;Male;0
2019-04-18;50-59;Female;5
2019-04-18;50-59;Male;5
2019-04-18;60-69;Female;10
2019-04-18;60-69;Male;8
2019-04-18;70-79;Female;22
2019-04-18;70-79;Male;24
2019-04-18;80-89;Female;29
2019-04-18;80-89;Male;28
2019-04-18;90+;Female;14
2019-04-18;90+;Male;14
2019-04-19;0-9;Female;0
2019-04-19;0-9;Male;0
2019-04-19;10-19;Female;0
2019-04-19;10-19;Male;0
2019-04-19;20-29;Female;1
2019-04-19;20-29;Male;0
2019-04-19;30-39;Female;0
2019-04-19;30-39;Male;0
2019-04-19;40-49;Female;0
2019-04-19;40-49;Male;0
2019-04-19;50-59;Female;5
2019-04-19;50-59;Male;6
2019-04-19;60-69;Female;12
2019-04-19;60-69;Male;10
2019-04-19;70-79;Female;14
2019-04-19;70-79;Male;19
2019-04-19;80-89;Female;22
2019-04-19;80-89;Male;21
2019-04-19;90+;Female;17
2019-04-19;90+;Male;12
2019-04-20;0-9;Female;0
2019-04-20;0-9;Male;0
2019-04-20;10-19;Female;0
2019-04-20;10-19;Male;0
2019-04-20;20-29;Female;0
2019-04-20;20-29;Male;0
2019-04-20;30-39;Female;0
2019-04-20;30-39;Male;0
2019-04-20;40-49;Female;0
2019-04-20;40-49;Male;0
2019-04-20;50-59;Female;2
2019-04-20;50-59;Male;3
2019-04-20;60-69;Female;8
2019-04-20;60-69;Male;11
2019-04-20;70-79;Female;15
2019-04-20;70-79;Male;25
2019-04-20;80-89;Female;25
2019-04-20;80-89;Male;22
2019-04-20;90+;Female;26
2019-04-20;90+;Male;13
2019-04-21;0-9;Female;0
2019-04-21;0-9;Male;1
2019-04-21;10-19;Female;2
2019-04-21;10-19;Male;0
2019-04-21;20-29;Female;0
2019-04-21;20-29;Male;0
2019-04-21;30-39;Female;0
2019-04-21;30-39;Male;2
2019-04-21;40-49;Female;0
2019-04-21;40-49;Male;0
2019-04-21;50-59;Female;5
2019-04-21;50-59;Male;2
2019-04-21;60-69;Female;7
2019-04-21;60-69;Male;15
2019-04-21;70-79;Female;13
2019-04-21;70-79;Male;18
2019-04-21;80-89;Female;29
2019-04-21;80-89;Male;21
2019-04-21;90+;Female;19
2019-04-21;90+;Male;9
2019-04-22;0-9;Female;0
2019-04-22;0-9;Male;0
2019-04-22;10-19;Female;0
2019-04-22;10-19;Male;0
2019-04-22;20-29;Female;0
2019-04-22;20-29;Male;1
2019-04-22;30-39;Female;0
2019-04-22;30-39;Male;0
2019-04-22;40-49;Female;1
2019-04-22;40-49;Male;1
2019-04-22;50-59;Female;5
2019-04-22;50-59;Male;2
2019-04-22;60-69;Female;8
2019-04-22;60-69;Male;25
2019-04-22;70-79;Female;22
2019-04-22;70-79;Male;16
2019-04-22;80-89;Female;19
2019-04-22;80-89;Male;31
2019-04-22;90+;Female;19
2019-04-22;90+;Male;11
2019-04-23;0-9;Female;1
2019-04-23;0-9;Male;0
2019-04-23;10-19;Female;0
2019-04-23;10-19;Male;0
2019-04-23;20-29;Female;0
2019-04-23;20-29;Male;0
2019-04-23;30-39;Female;0
2019-04-23;30-39;Male;1
2019-04-23;40-49;Female;2
2019-04-23;40-49;Male;3
2019-04-23;50-59;Female;3
2019-04-23;50-59;Male;2
2019-04-23;60-69;Female;9
2019-04-23;60-69;Male;16
2019-04-23;70-79;Female;14
2019-04-23;70-79;Male;32
2019-04-23;80-89;Female;22
2019-04-23;80-89;Male;22
2019-04-23;90+;Female;16
2019-04-23;90+;Male;7
2019-04-24;0-9;Female;0
2019-04-24;0-9;Male;2
2019-04-24;10-19;Female;0
2019-04-24;10-19;Male;0
2019-04-24;20-29;Female;0
2019-04-24;20-29;Male;0
2019-04-24;30-39;Female;0
2019-04-24;30-39;Male;0
2019-04-24;40-49;Female;0
2019-04-24;40-49;Male;1
2019-04-24;50-59;Female;2
2019-04-24;50-59;Male;2
2019-04-24;60-69;Female;5
2019-04-24;60-69;Male;5
2019-04-24;70-79;Female;12
2019-04-24;70-79;Male;21
2019-04-24;80-89;Female;29
2019-04-24;80-89;Male;20
2019-04-24;90+;Female;27
2019-04-24;90+;Male;8
2019-04-25;0-9;Female;0
2019-04-25;0-9;Male;0
2019-04-25;10-19;Female;0
2019-04-25;10-19;Male;0
2019-04-25;20-29;Female;0
2019-04-25;20-29;Male;0
2019-04-25;30-39;Female;0
